id,key,value,type
4551112498,shop,greengrocer,regular
4551112499,amenity,restaurant,regular
4551112499,cuisine,chicken,regular
4551112499,name,Pollito Leñador,regular
4551112500,name,Pulpería Sofía,regular
4551112500,shop,convenience,regular
4551113633,name,Relax,regular
4551113633,phone,(506)25604272,regular
4551113633,shop,bed,regular
4551113634,name,El Arte,regular
4551113634,phone,(506)85245614,regular
4551113634,shop,paint,regular
4551113635,man_made,surveillance,regular
4551117747,shop,copyshop,regular
4551117748,amenity,restaurant,regular
4551117748,cuisine,pizza,regular
4551117748,name,Gemelis,regular
4551117748,phone,(506)24300893,regular
4551117749,amenity,doctors,regular
4551120065,name,La Y Griega,regular
4551120065,shop,convenience,regular
4551120066,name,Aniisi,regular
4551120066,shop,stationary,regular
4551209214,name,IMAS,regular
4551419489,name,IMAS,regular
4551419489,office,government,regular
4553114041,name,Urbanización La Alameda,regular
4553114041,place,neighbourhood,regular
4553122581,amenity,bus_station,regular
4553122581,name,CESMAG,regular
4553125446,amenity,pharmacy,regular
4553125446,name,Farmacia El Cristo,regular
4554163706,amenity,recycling,regular
4554163706,name,Division Polimeros SA,regular
4554163706,es,Division Polimeros SA,name
4554594793,amenity,restaurant,regular
4554594793,name,Granja CruJim,regular
4554594793,opening_hours,Mo-Su 09:30-16:00,regular
4555850031,access,private,regular
4555850031,barrier,lift_gate,regular
4555850031,name,Acceso Sur al Parqueo,regular
4555867811,access,private,regular
4555867811,barrier,lift_gate,regular
4556410298,street,Calle 120,addr
4556410298,email,triponpartyhostel@gmail.com,regular
4556410298,internet_access,wlan,regular
4556410298,name,TripOn 2,regular
4556410298,opening_hours,24/7,regular
4556410298,operator,Delroy Frazer,regular
4556410298,phone,(506)21008842,regular
4556410298,tourism,hostel,regular
4556410298,website,www.triponopenhouse.com,regular
4556451791,barrier,door,regular
4557452545,amenity,bus_station,regular
4557452546,amenity,bus_station,regular
4557452562,access,private,regular
4557452562,barrier,gate,regular
4557477624,highway,bus_stop,regular
4557477625,highway,bus_stop,regular
4557845490,name,hotel van gogh,regular
4557845490,es,hotel van gogh,name
4557845490,tourism,hostel,regular
4558788397,amenity,bus_station,regular
4558890468,highway,bus_stop,regular
4558890468,name,Parque Palmares,regular
4558890468,note,Acá se detuvo un bus rotulado Seguro de Brasil de Brasilia,regular
4558905513,historic,memorial,regular
4558905513,memorial,statue,regular
4558905513,name,Alejandro Morera Soto,regular
4558943130,amenity,restaurant,regular
4558943130,name,Musgo Verde,regular
4558943130,es,Musgo Verde,name
4559296989,tourism,attraction,regular
4559368113,amenity,bus_station,regular
4559368114,name,Supermercado Mil Sabores,regular
4559368114,shop,supermarket,regular
4559368115,amenity,veterinary,regular
4559368115,name,Pets House,regular
4559368116,amenity,bus_station,regular
4559368117,amenity,bus_station,regular
4559372269,amenity,bus_station,regular
4559372270,amenity,bus_station,regular
4559380162,barrier,chain,regular
4559385095,barrier,entrance,regular
4559385096,barrier,gate,regular
4559403845,name,Condominio Torres del Sol,regular
4559403845,place,neighbourhood,regular
4560733541,name,Grabados y Diseños Selley,regular
4560733541,office,company,regular
4560739641,name,CR Automotriz,regular
4560739641,shop,car_repair,regular
4560744547,name,Depósito de Materiales Chávez Rojas,regular
4560744547,shop,hardware,regular
4560744698,name,Eagle One Video Games,regular
4560744698,office,company,regular
4561051591,amenity,atm,regular
4563709492,amenity,bench,regular
4565130190,name,Centro comercial Quizarco,regular
4565130190,en,Quizarco Mall,name
4565130190,es,Centro comercial Quizarco,name
4565130190,shop,department_store,regular
4565172092,amenity,restaurant,regular
4565172092,name,Fabrica de pastas Vigui,regular
4565172092,en,Factory Vigui,name
4565172092,es,Fabrica de pastas Vigui,name
4565463321,amenity,bar,regular
4565463321,name,Mi Parcela,regular
4565605627,highway,turning_circle,regular
4565605851,access,private,regular
4565605851,barrier,gate,regular
4565611922,access,private,regular
4565611922,barrier,lift_gate,regular
4565735089,highway,bus_stop,regular
4565735089,name,Parada San José San Carlos ( La Fortuna),regular
4565735089,es,Parada San José San Carlos ( La Fortuna),name
4567003389,street,Calle 9 - Paseo de los Estudiantes,addr
4567003389,name,Hobby Center,regular
4567003389,es,Hobby Center,name
4567003389,shop,toys,regular
4567760231,city,Curridabat,addr
4567760231,country,CR,addr
4567760231,street,Avenida 18A,addr
4567760231,name,IT Regional Soft SRL,regular
4567760231,phone,(506)22349194,regular
4567760231,website,www.regionalsoft.com,regular
4567760232,city,Curridabat,addr
4567760232,street,Avenida 18A,addr
4567760232,name,S-COM SA,regular
4567760232,phone,(506)22535656,regular
4567760232,website,www.s-com.com,regular
4567760238,city,Curridabat,addr
4567760238,housenumber,25 metros sur de Pops Curridabat de Costa Rica,addr
4567760238,street,Calle 77,addr
4567760238,amenity,restaurant,regular
4567760238,cuisine,mexican,regular
4567760238,name,BESPOKE Burrito,regular
4567760238,opening_hours,12md - 21:00,regular
4567760238,outdoor_seating,no,regular
4567760238,phone,(506)25240267,regular
4567760238,smoking,no,regular
4567760238,takeaway,yes,regular
4567760238,website,www.facebook.com/BespokeBurrito/,regular
4569118129,historic,memorial,regular
4569118129,name,Descubrimiento de América,regular
4569124299,city,San Pedro,addr
4569124299,street,Calle 57,addr
4569124299,name,Kölbi ICE,regular
4569124299,shop,mobile_phone,regular
4569127303,city,San José,addr
4569127303,street,Avenida 8,addr
4569127303,name,Administración Tributaria San José Oeste,regular
4569127303,office,government,regular
4569197877,city,San José,addr
4569197877,street,Avenida 20,addr
4569197877,name,Dirección de Grandes Contribuyentes,regular
4569197877,office,government,regular
4569198740,city,San José,addr
4569198740,street,Avenida 20,addr
4569198740,amenity,police,regular
4569198740,name,Policía de Control Fiscal,regular
4569202148,city,San José,addr
4569202148,street,Avenida 20,addr
4569202148,amenity,courthouse,regular
4569202148,name,Tribunal Aduanero Nacional,regular
4569207179,city,San José,addr
4569207179,street,Avenida Central,addr
4569207179,name,Servicio Nacional de Aduanas,regular
4569207179,office,government,regular
4569346579,name,Oficentro Centauro,regular
4569346579,office,company,regular
4572014489,street,Avenida 3,addr
4572014489,name,SERVICIO Y EQUIPAMIENTO DEWALT,regular
4572014489,es,SERVICIO Y EQUIPAMIENTO DEWALT,name
4572014489,shop,outdoor,regular
4572025289,name,RADIAPUERTAS S.A  DESAMPARADOS CENTRO,regular
4572025289,shop,outdoor,regular
4572028996,name,Radiapuertas s.a Hatillo,regular
4572028996,es,Radiapuertas s.a Hatillo,name
4572028996,shop,outdoor,regular
4572029091,man_made,chimney,regular
4572055093,name,Radiapuertas s.a tienda cartago,regular
4572055093,shop,outdoor,regular
4572059490,name,Radiapuertas s.a fabrica de puertas santa rosa de santo domingo de heredia,regular
4572059490,es,Radiapuertas s.a fabrica de puertas santa rosa de santo domingo de heredia,name
4572059490,shop,outdoor,regular
4572176952,barrier,gate,regular
4572176961,access,private,regular
4572176961,barrier,gate,regular
4572178357,access,private,regular
4572178357,barrier,gate,regular
4572186255,barrier,gate,regular
4574272102,leisure,playground,regular
4574272102,opening_hours,Mo-Su 05:00-07:00,regular
4576060982,emergency,fire_hydrant,regular
4576060987,barrier,gate,regular
4576073255,amenity,waste_disposal,regular
4576192917,name,SUGEF,regular
4576192917,office,government,regular
4577735790,name,Piedra del indio,regular
4577735790,en,Piedra del indio,name
4577735790,es,Piedra del indio,name
4577735790,tourism,viewpoint,regular
4579469092,amenity,drinking_water,regular
4579469092,name,Planta Potabilizadora Mata De Platano,regular
4579469092,en,Español,name
4579469092,es,Planta Potabilizadora Mata De Platano,name
4579762676,building,apartments,regular
4579762676,name,Condominio Montesol,regular
4580205798,housenumber,1224,addr
4580205798,street,Diagonal 10,addr
4580205798,internet_access,wlan,regular
4580205798,en,Humberto Grants Airbnb,name
4580205798,tourism,guest_house,regular
4580473090,name,Radiapuertas s.a guadalupe,regular
4580473090,es,Radiapuertas s.a guadalupe,name
4580473090,shop,outdoor,regular
4584023248,name,Condominium Calzadas Coloniales,regular
4584769492,amenity,restaurant,regular
4584769492,cuisine,pizza,regular
4584769492,internet_access,wlan,regular
4584769492,name,Pizzería Bene Buono,regular
4584769492,es,Pizzería Bene Buono,name
4584769492,opening_hours,Mo-Su 22:00-10:00,regular
4584769492,operator,Axel Ruiz,regular
4584769492,phone,(506)70058775,regular
4586245918,street,Calle 35,addr
4586245918,name,Casa AMCA,regular
4586245918,en,AMCA House,name
4586245918,tourism,guest_house,regular
4587693369,name,MArsala,regular
4587693369,shop,fashion,regular
4587727793,street,Calle 110A,addr
4587727793,amenity,police,regular
4587727793,name,Fuerza Pública de Dirección Regional San José,regular
4587727793,es,Fuerza Pública de Dirección Regional San José,name
4587727793,opening_hours,24/7,regular
4587727793,phone,(506)22911454,regular
4587727793,website,www.seguridadpublica.go.cr,regular
4587784271,amenity,restaurant,regular
4587784271,name,La Parrilla,regular
4587784272,name,Celulares Nanda,regular
4587784272,shop,electronics,regular
4587784273,name,La Magnolia Lavandería y Doctory Clean,regular
4587784273,shop,laundry,regular
4587784274,name,Laboratorio Clínico Jensen y Suárez,regular
4587784274,office,yes,regular
4587784275,amenity,clinic,regular
4587784275,name,Clínica Santa Fe,regular
4587795303,name,Mi Closet Boutique,regular
4587795303,shop,boutique,regular
4587795304,name,Musmanni,regular
4587795304,shop,bakery,regular
4587795589,amenity,police,regular
4587795589,email,central.comunicaciones@fuerzapublica.go.cr,regular
4587795589,name,Charlie Charlie,regular
4587795589,es,Charlie Charlie,name
4587795589,opening_hours,24/7,regular
4587795589,phone,(506)22262624,regular
4587795589,website,www.seguridadpublica.go.cr,regular
4587795689,street,Avenida 24,addr
4587795689,amenity,restaurant,regular
4587795689,cuisine,fish o seafood,regular
4587795689,name,Delfines con Amor,regular
4587795689,es,Delfines con Amor,name
4587795689,opening_hours,Mo-Su 09:00-22:00,regular
4587795689,phone,(506)22230303,regular
4587795689,website,www.delfinesconamor.co.cr,regular
4587796204,crossing,zebra,regular
4587796204,highway,crossing,regular
4587796735,crossing,zebra,regular
4587796735,highway,crossing,regular
4587796736,crossing,zebra,regular
4587796736,highway,crossing,regular
4587804783,name,Acorde,regular
4587804783,shop,yes,regular
4587804784,name,Runners,regular
4587804784,shop,sports,regular
4587804785,name,Salón 86,regular
4587804785,shop,beauty,regular
4587804786,amenity,atm,regular
4587804786,name,Cajero ATM,regular
4587957342,amenity,clinic,regular
4587957342,name,Clínica Saint Joseph,regular
4587957343,name,Boutique Exclusiva,regular
4587957343,shop,boutique,regular
4587957344,name,KyM,regular
4587957344,shop,shoes,regular
4587976889,name,Con Olor a Café,regular
4587976889,shop,yes,regular
4587976890,name,Autorepuestos Arysa,regular
4587976890,shop,car_repair,regular
4587976899,name,Alugla Vidrios,regular
4587976899,office,company,regular
4587976900,amenity,childcare,regular
4587976900,name,Estrellitas de Fátima,regular
4587976905,amenity,post_office,regular
4587976905,name,Centro de Carteros,regular
4587984986,name,Río Nilo Medical Estetic,regular
4587984986,shop,beauty,regular
4588016346,amenity,car_wash,regular
4588016346,name,CleanCar,regular
4588016347,name,Pensión Doña Nuria,regular
4588016347,tourism,guest_house,regular
4588016348,name,Víquez y Matamoros,regular
4588016348,office,lawyer,regular
4588016349,name,Akua Salón,regular
4588016349,shop,beauty,regular
4588016350,name,Carga Tica,regular
4588016350,office,company,regular
4588035135,name,i2GO Oficinas Centrales,regular
4588035135,office,company,regular
4588035136,name,Centro Tecnológico de Idiomas,regular
4588035136,office,educational_institution,regular
4588035137,amenity,restaurant,regular
4588035137,name,La Pinchería,regular
4588035140,amenity,university,regular
4588035140,operator,Universidad de las Ciencias y el Arte,regular
4589513281,name,Úrbanización Compostela,regular
4589513281,place,neighbourhood,regular
4589530153,name,Urbanización Corobicí,regular
4589530153,place,neighbourhood,regular
4589535979,amenity,atm,regular
4589535979,name,ATM Bac,regular
4589580680,name,Studio Salón Franco Sol,regular
4589580680,shop,beauty,regular
4589580681,amenity,restaurant,regular
4589580681,name,Julio´s Pizza,regular
4589580682,name,Urbanización Rincón de Flores,regular
4589580682,place,neighbourhood,regular
4589585066,amenity,restaurant,regular
4589585066,name,Sabores del Mar,regular
4589585067,name,CBC,regular
4589585067,office,company,regular
4589585068,name,Adrenalina Hobbies,regular
4589585068,shop,toys,regular
4589585069,amenity,fast_food,regular
4589585069,name,RikoPollo,regular
4589588026,amenity,fast_food,regular
4589588026,name,Piccola Italia Pizzería,regular
4589588438,amenity,doctors,regular
4589588438,name,Centro Médico William Gómez Vargas,regular
4589588439,name,Super y Licorera MC,regular
4589588439,shop,supermarket,regular
4589740786,name,Residencial Lomas de San Pablo,regular
4589740786,place,neighbourhood,regular
4589778384,name,Residencial Valle Claro,regular
4589778384,place,neighbourhood,regular
4589786200,name,Urbanización Los Heredianos,regular
4589786200,place,neighbourhood,regular
4589786201,amenity,social_facility,regular
4589786201,name,Salón Comunal,regular
4589788932,name,Condominio Santa Rosa,regular
4589788932,place,neighbourhood,regular
4590225535,amenity,school,regular
4590225535,name,Marian Baker School,regular
4590229498,amenity,social_facility,regular
4590229498,name,Hogar PROPAM,regular
4590229498,social_facility,group_home,regular
4590229498,for,senior,social_facility
4590229511,name,Barrio Holandés,regular
4590229511,place,neighbourhood,regular
4590233812,name,Residencial Las Cumbres,regular
4590233812,place,neighbourhood,regular
4590233813,name,Portones y Motores Chanto,regular
4590233813,office,company,regular
4590233815,name,Limburgia - San Ramón La Unión,regular
4590233815,place,neighbourhood,regular
4590233816,amenity,bar,regular
4590233816,name,Bar Bella Vista,regular
4590233817,name,Urbanización Valle Escondido,regular
4590233817,place,neighbourhood,regular
4590234023,highway,stop,regular
4590241308,highway,stop,regular
4590241309,highway,stop,regular
4590241310,highway,stop,regular
4590241311,highway,stop,regular
4590241312,highway,stop,regular
4590241313,highway,stop,regular
4590241314,highway,stop,regular
4591476886,highway,bus_stop,regular
4591476887,highway,bus_stop,regular
4591478777,highway,bus_stop,regular
4591742371,highway,bus_stop,regular
4591742372,highway,bus_stop,regular
4593093390,military,danger_area,regular
4593093390,name,Casa Edgar Mora Altamirano de Alcalde,regular
4593093391,name,Departamento de Archivo Notarial,regular
4593093391,office,yes,regular
4593093392,barrier,retaining_wall,regular
4593093393,man_made,surveillance,regular
4593093396,emergency,fire_hydrant,regular
4593245989,street,Calle 29,addr
4593245989,amenity,bank,regular
4593245989,name,BN servicios La Fortuna,regular
4593245989,opening_hours,Mo-Su 08:00-19:00,regular
4593245989,phone,(506)25522629,regular
4599903798,amenity,bar,regular
4599903798,cuisine,seafood o local,regular
4599903798,internet_access,wlan,regular
4599903798,name,Ranchitico,regular
4599903798,es,Ranchitico,name
4600757769,amenity,cafe,regular
4600757769,cuisine,coffee_shop,regular
4600757769,delivery,Fri 11:00-15:00,regular
4600757769,vegan,yes,diet
4600757769,facebook,www.facebook.com/artisanocostarica/,regular
4600757769,level,0,regular
4600757769,name,Artisano,regular
4600757769,opening_hours,8:00-16:00,regular
4600757769,phone,(506)22030789,regular
4600765937,level,3 o 4,regular
4600765937,name,Mondelēz International,regular
4600765937,office,company,regular
4600824389,shop,electronics,regular
4600824589,amenity,pub,regular
4600824589,opening_hours,Mo-Fr 10:00-22:00,regular
4600824589,phone,(506)40325600,regular
4600824589,website,www.conlith.com,regular
4602275125,city,Alajuela,addr
4602275125,postcode,20101,addr
4602275125,street,Calle 10,addr
4602275125,amenity,restaurant,regular
4602275125,facebook,www.facebook.com/270839859789789/,contact
4602275125,cuisine,international,regular
4602275125,vegan,no,diet
4602275125,vegetarian,yes,diet
4602275125,name,Fresco,regular
4602275125,opening_hours,Mo-Su 12:00-20:00,regular
4602275125,phone,(506)24404978,regular
4602841978,amenity,cafe,regular
4602841978,vegetarian,yes,diet
4602841978,level,0,regular
4602841978,name,Creperie Entre Nous,regular
4603463489,highway,stop,regular
4603463490,highway,stop,regular
4603463491,highway,stop,regular
4603463492,highway,stop,regular
4603463493,highway,stop,regular
4603463494,highway,stop,regular
4603463495,highway,stop,regular
4603463496,direction,forward,regular
4603463496,highway,stop,regular
4603463497,highway,stop,regular
4603463498,highway,stop,regular
4603463499,highway,stop,regular
4603463500,highway,stop,regular
4603463501,highway,stop,regular
4603463502,highway,stop,regular
4603463503,highway,stop,regular
4603463504,highway,stop,regular
4603463505,highway,stop,regular
4603463506,highway,stop,regular
4603463507,highway,stop,regular
4603463508,highway,stop,regular
4603463509,highway,stop,regular
4603463510,highway,stop,regular
4603463511,highway,stop,regular
4603463512,highway,stop,regular
4603463513,highway,stop,regular
4603463514,highway,stop,regular
4604948285,amenity,restaurant,regular
4604948285,cuisine,italian,regular
4604948285,vegan,only,diet
4604948285,facebook,www.facebook.com/pizzeriayantojeriavegana/,regular
4604948285,name,Pizzería y Antojería Vegana,regular
4604948285,phone,88910726;88269226,regular
4605127391,name,L y M número 1 pavas,regular
4605127391,es,L y M número 1 pavas,name
4605127391,phone,(506)22131509,regular
4605127391,shop,hardware,regular
4605127392,name,Bodega ferreteria san juan,regular
4605127392,es,Bodega ferreteria san juan,name
4605127392,shop,hardware,regular
4605132489,name,L y M número 2 pavas,regular
4605132489,es,L y M número 2 pavas,name
4605132489,shop,hardware,regular
4607556160,bus,yes,regular
4607556160,highway,bus_stop,regular
4607556160,name,Canoas,regular
4607556160,public_transport,platform,regular
4607556161,bus,yes,regular
4607556161,highway,bus_stop,regular
4607556161,name,Corte Suprema,regular
4607556161,public_transport,platform,regular
4607556161,type,bus,regular
4607556162,bus,yes,regular
4607556162,highway,bus_stop,regular
4607556162,name,La Loma,regular
4607556162,public_transport,platform,regular
4607556163,bus,yes,regular
4607556163,highway,bus_stop,regular
4607556163,name,Azucenas,regular
4607556163,public_transport,platform,regular
4607556164,bus,yes,regular
4607556164,highway,bus_stop,regular
4607556164,name,Plaza Deportes Canoas,regular
4607556164,public_transport,platform,regular
4608685450,description,A mountain destination for hiking,regular
4608685450,name,Cerro La Ventolera,regular
4608707516,amenity,restaurant,regular
4608707516,cuisine,burger,regular
4608707516,vegan,only,diet
4608707516,level,0,regular
4608707516,name,Luv Burger,regular
4610628300,name,Conlith-Consorcio Litográfico Heredia,regular
4610628300,opening_hours,Lu-Vi 07:30-12:00 de 13:00-17:30,regular
4610628300,phone,(506)40325600,regular
4610628300,shop,ticket,regular
4610628300,website,www.conlith.com,regular
4610653190,housenumber,72858592,addr
4610653190,street,Calle Ramírez,addr
4610653190,email,manulepiz@Gmail.com,regular
4610653190,internet_access,wlan,regular
4610653190,name,Lepiz House,regular
4610653190,phone,(506)72858592,regular
4610653190,tourism,guest_house,regular
4617317856,name,Virgen Maria,regular
4621198296,amenity,restaurant,regular
4621198296,cuisine,pizza,regular
4621198296,delivery,only,regular
4621198296,vegan,only,diet
4621198296,facebook,www.facebook.com/veganisimocr,regular
4621198296,name,Veganísimo,regular
4621198296,opening_hours,11:00-23:00,regular
4621198296,phone,(506)86383218,regular
4621244486,amenity,restaurant,regular
4621244486,cuisine,sushi,regular
4621244486,delivery,yes,regular
4621244486,vegan,only,diet
4621244486,facebook,www.facebook.com/kungfucuisinecr/,regular
4621244486,name,Kung Fu Cuisine,regular
4621244486,opening_hours,Lu-Sa 12:00-22:00 o  Do 11:30-19:30,regular
4621244486,phone,(506)22362353,regular
4621244486,website,www.sugoidynasty.com/,regular
4621265133,delivery,yes,regular
4621265133,vegan,only,diet
4621265133,email,iririapastveg@gmail.com,regular
4621265133,facebook,www.facebook.com/432715566824304/,regular
4621265133,name,Iriria Pastelería Vegana,regular
4621265133,opening_hours,9:00-21:00,regular
4621265133,phone,(506)85219826,regular
4621265133,shop,bakery,regular
4621288597,amenity,restaurant,regular
4621288597,cuisine,asian,regular
4621288597,delivery,Lu-Vii 11:30-15:00 o Lu-Vii 18:00-23:00 o Sa-Su 11:00-23:00,regular
4621288597,vegan,yes,diet
4621288597,facebook,www.facebook.com/meylaiwa/,regular
4621288597,name,Mey Lai Wa,regular
4621288597,opening_hours,11:00-23:00,regular
4621288597,phone,(506)22227345,regular
4621288597,website,www.laesquinachina.com/meylaiwa/menu.html,regular
4621300234,amenity,restaurant,regular
4621300234,delivery,yes,regular
4621300234,vegan,yes,diet
4621300234,facebook,www.facebook.com/azukivegetariano/,regular
4621300234,name,Azuki,regular
4621300234,opening_hours,Mo 9:30-13:30,regular
4621300234,phone,(506)22408803,regular
4621300234,takeaway,only,regular
4621357387,amenity,restaurant,regular
4621357387,cuisine,international,regular
4621357387,vegan,yes,diet
4621357387,email,elbuhovegetariano@gmail.com,regular
4621357387,facebook,www.facebook.com/pg/elbuhovegetariano,regular
4621357387,name,El Búho Vegetariano,regular
4621357387,opening_hours,11:30-18:00,regular
4621357387,phone,(506)22246293,regular
4627131514,amenity,bicycle_parking,regular
4627131516,city,Alajuela,addr
4627131516,name,Alajuela,regular
4627131516,public_transport,stop_position,regular
4627131516,version,2,public_transport
4627131516,train,yes,regular
4627521007,name,Río Segundo,regular
4627521007,public_transport,stop_position,regular
4627521007,train,yes,regular
4627531199,name,Miraflores,regular
4627531199,public_transport,stop_position,regular
4627531199,train,yes,regular
4627535655,name,San Joaquín de Flores,regular
4627535655,public_transport,stop_position,regular
4627535655,train,yes,regular
4627544910,city,San Francisco,addr
4627544910,name,San Francisco,regular
4627544910,operator,INCOFER,regular
4627544910,railway,station,regular
4627544910,train,yes,regular
4627549200,name,Heredia,regular
4627549200,public_transport,stop_position,regular
4627549200,train,yes,regular
4627735467,amenity,community_centre,regular
4627735467,name,Salón Comunal Quintana Sur,regular
4627735467,operator,Municipalidad de San Pablo,regular
4628887533,name,Santa Rosa,regular
4628887533,public_transport,stop_position,regular
4628887533,train,yes,regular
4628999923,amenity,cafe,regular
4628999924,name,Estación Atlántico,regular
4628999924,public_transport,stop_position,regular
4628999924,train,yes,regular
4628999925,bench,yes,regular
4628999925,name,Estación Atlántico,regular
4628999925,public_transport,platform,regular
4628999926,name,Estación Atlántico,regular
4628999926,public_transport,stop_position,regular
4628999926,train,yes,regular
4629001928,name,Cuatro Reinas,regular
4629001928,public_transport,stop_position,regular
4629001928,train,yes,regular
4629031206,name,UCR,regular
4629031206,public_transport,stop_position,regular
4629031206,train,yes,regular
4633762390,housenumber,DomoMonolitico,addr
4633762390,street,QuintasBeula,addr
4633762390,healthcare,alternative,regular
4633762390,name,EnergiaMolecular-2268-3422,regular
4633762390,opening_hours,Lu-Ju de Do 08:00-17:00,regular
4633762390,phone,(506)22683422,regular
4633762390,website,energiamolecular.com,regular
4636012378,name,Museo,regular
4636012378,public_transport,stop_position,regular
4636012378,train,yes,regular
4636012379,name,Plaza Víquez,regular
4636012379,public_transport,stop_position,regular
4636012379,train,yes,regular
4636012380,name,Estación Pacífico,regular
4636012380,public_transport,stop_position,regular
4636012380,train,yes,regular
4636012381,name,Cementerio,regular
4636012381,public_transport,stop_position,regular
4636012381,train,yes,regular
4636012382,name,Contraloría,regular
4636012382,public_transport,platform,regular
4636012382,train,yes,regular
4636012384,name,AyA,regular
4636012384,public_transport,stop_position,regular
4636012384,train,yes,regular
4636012385,name,Jacks,regular
4636012385,public_transport,stop_position,regular
4636012385,train,yes,regular
4636012386,name,Pavas,regular
4636012386,public_transport,stop_position,regular
4636012386,train,yes,regular
4636012387,name,Pecosa,regular
4636012387,public_transport,stop_position,regular
4636012387,train,yes,regular
4636012388,name,Demasa,regular
4636012388,public_transport,stop_position,regular
4636012388,train,yes,regular
4636042261,amenity,restaurant,regular
4636042261,cuisine,variada,regular
4636042261,name,Area de Comida Forum 1,regular
4636060911,amenity,parking,regular
4637159633,leisure,park,regular
4637159633,name,Parque de lagos 1,regular
4637165867,leisure,park,regular
4637165867,name,Parque Scout,regular
4637168299,leisure,park,regular
4637168299,name,Tratamiento responsable de desechos,regular
4637170910,amenity,place_of_worship,regular
4637170910,denomination,catholic,regular
4637170910,name,Iglesia de la virgen de Guadalupe,regular
4637170910,religion,christian,regular
4637173181,leisure,park,regular
4637173181,name,Parquecito del colegio,regular
4637177653,leisure,park,regular
4637177653,name,Parque de los estudiantes,regular
4638172859,fixme,Im not sure of the real position.,regular
4638172859,name,Pedregal,regular
4638172859,network,Tren Urbano,regular
4638172859,operator,Incofer,regular
4638172859,public_transport,stop_position,regular
4638172859,train,yes,regular
4638218345,name,Pedregal,regular
4638218345,public_transport,platform,regular
4638218346,name,Estación Belén,regular
4638218346,public_transport,stop_position,regular
4638218346,train,yes,regular
4638296440,name,UACA,regular
4638296440,public_transport,stop_position,regular
4638296440,train,yes,regular
4638296441,name,Tres Ríos,regular
4638296441,public_transport,stop_position,regular
4638296441,train,yes,regular
4638296442,name,Estación Cartago,regular
4638296442,public_transport,stop_position,regular
4638296442,train,yes,regular
4638635675,bench,yes,regular
4638635675,covered,yes,regular
4638635675,highway,bus_stop,regular
4638635675,name,Ministerio de Salud,regular
4638635675,public_transport,platform,regular
4638662497,name,Urbanización Ujarráz,regular
4638662497,place,neighbourhood,regular
4641861966,city,San Pedro,addr
4641861966,street,Avenida 7,addr
4641861966,amenity,ice_cream,regular
4641861966,vegan,yes,diet
4641861966,facebook,www.facebook.com/fryoh/,regular
4641861966,name,fry-oh!,regular
4641861966,opening_hours,12:00-18:00,regular
4642626429,historic,monument,regular
4642626429,name,José Figueres Ferrer,regular
4642627673,historic,monument,regular
4642627673,name,Esferas de Piedra,regular
4642642072,city,San José,addr
4642642072,street,Avenida 2,addr
4642642072,amenity,bar,regular
4642642072,name,Stereo Sushi,regular
4666121722,city,Santo Domingo,addr
4666121722,street,Calle 4,addr
4666121722,amenity,restaurant,regular
4666121722,cuisine,pizza,regular
4666121722,delivery,yes,regular
4666121722,vegan,yes,diet
4666121722,facebook,www.facebook.com/pizzeriadafrancesca/,regular
4666121722,name,Pizzeria Italiana da Francesca,regular
4666121722,opening_hours,12:00-21:00,regular
4666121722,outdoor_seating,no,regular
4666121722,phone,(506)22448532,regular
4666121722,takeaway,yes,regular
4673804389,amenity,bar,regular
4673804389,name,Garage Rock Bar,regular
4677116492,name,Carnes Castillo,regular
4677116492,es,Carnes Castillo,name
4677116492,shop,butcher,regular
4677534706,name,El Buen Precio,regular
4677534706,shop,convenience,regular
4677534707,name,Rico Pan,regular
4677534707,shop,bakery,regular
4677534708,amenity,internet_cafe,regular
4677534708,internet_access,yes,regular
4677534708,name,Rocha Internet,regular
4680841906,city,Zapote,addr
4680841906,street,Avenida 32,addr
4680841906,email,delinekarem@hotmail.com,regular
4680841906,name,Deline Karem-Arquitectura y Topografia,regular
4680841906,office,company,regular
4680841906,opening_hours,8:00 am-4.30pm,regular
4682702284,city,San José,addr
4682702284,street,Calle 2,addr
4682702284,name,Museo Postal de Telegráfico y Filatélico,regular
4682702284,tourism,museum,regular
4682789786,city,Pavas,addr
4682789786,name,ASECAN,regular
4682789786,opening_hours,6:00 am - 2:00pm Lun - Sab,regular
4682789786,shop,garden_centre,regular
4682789786,website,www.facebook.com/ASECAN-221572058020443,regular
4683832870,city,San José,addr
4683832870,street,Calle 11,addr
4683832870,name,Comité Cantonal de Deportes,regular
4683832870,office,yes,regular
4683902564,historic,monument,regular
4683902564,name,Juan Mora Fernández,regular
4683919330,historic,monument,regular
4683919330,name,Gral Francisco Morazán,regular
4683989801,historic,monument,regular
4683989801,name,Tomás Guardia Gutiérrez,regular
4683996839,historic,monument,regular
4683996839,name,Doctor Carlos Durán Cartín,regular
4684014770,historic,monument,regular
4684014770,name,Lic. Ricardo Jiménez Oreamuno,regular
4684021269,historic,monument,regular
4684021269,name,Rafael Iglesias Castro,regular
4684025179,historic,monument,regular
4684025179,name,Lic. Alfredo González Flores,regular
4684051473,historic,monument,regular
4684051473,name,Doctor Rafael Ángel Calderón Guardia,regular
4684052750,historic,monument,regular
4684052750,name,Otilio Ulate Blanco,regular
4684061386,historic,monument,regular
4684061386,name,Francisco J. Orlich Bolmarcich,regular
4684072868,historic,monument,regular
